"","pokedex_number","name","generation","category","egg_group_1","egg_group_2","has_egg_group_2","color","body_style","height_m","weight_kg","has_mega_evolution","catch_rate","base_egg_steps","base_friendship","experience_growth","type_1","type_2","has_type_2","is_legendary","hp","attack","defense","sp_attack","sp_defense","speed","total","gender","individual_ability"
"629",629,"Vullaby",5,"Diapered Pokémon","Flying","none","FALSE","Brown","two_wings",0.51,9,"False",190,5120,35,1250000,"dark","flying","TRUE","FALSE",70,60,67,45,65,60,367,"female","Overcoat"
"630",630,"Mandibuzz",5,"Bone Vulture Pokémon","Flying","none","FALSE","Brown","two_wings",1.19,39.5,"False",60,5120,35,1250000,"dark","flying","TRUE","FALSE",110,65,105,55,95,80,510,"female","Overcoat"
"631",631,"Heatmor",5,"Anteater Pokémon","Field","none","FALSE","Red","bipedal_tailed",1.4,58,"False",90,5120,70,1000000,"fire","none","FALSE","FALSE",85,106,66,105,66,58,486,"male","White Smoke"
"632",632,"Durant",5,"Iron Ant Pokémon","Bug","none","FALSE","Grey","insectoid",0.3,33,"False",90,5120,70,1000000,"bug","steel","TRUE","FALSE",58,109,112,48,48,109,484,"male","Truant"
"633",633,"Deino",5,"Irate Pokémon","Dragon","none","FALSE","Blue","quadruped",0.79,17.3,"False",45,10240,35,1250000,"dark","dragon","TRUE","FALSE",52,65,55,45,50,34,301,"male","Hustle"
"634",634,"Zweilous",5,"Hostile Pokémon","Dragon","none","FALSE","Blue","quadruped",1.4,50,"False",45,10240,35,1250000,"dark","dragon","TRUE","FALSE",79,85,70,58,70,58,420,"female","Hustle"
"635",635,"Hydreigon",5,"Brutal Pokémon","Dragon","none","FALSE","Blue","bipedal_tailed",1.8,160,"False",45,10240,35,1250000,"dark","dragon","TRUE","FALSE",82,105,90,137,90,98,602,"female","Levitate"
"636",636,"Larvesta",5,"Torch Pokémon","Bug","none","FALSE","White","insectoid",1.09,28.8,"False",45,10240,70,1250000,"bug","fire","TRUE","FALSE",55,85,55,55,49,60,359,"male","Swarm"
"637",637,"Volcarona",5,"Sun Pokémon","Bug","none","FALSE","White","four_wings",1.6,46,"False",15,10240,70,1250000,"bug","fire","TRUE","FALSE",85,60,65,135,94,110,549,"male","Swarm"
"638",638,"Cobalion",5,"Iron Will Pokémon","Undiscovered","none","FALSE","Blue","quadruped",2.11,250,"False",3,20480,35,1250000,"steel","fighting","TRUE","TRUE",91,81,129,90,72,118,581,"genderless","Justified"
"639",639,"Terrakion",5,"Cavern Pokémon","Undiscovered","none","FALSE","Grey","quadruped",1.91,260,"False",3,20480,35,1250000,"rock","fighting","TRUE","TRUE",100,129,90,72,81,108,580,"genderless","Justified"
"640",640,"Virizion",5,"Grassland Pokémon","Undiscovered","none","FALSE","Green","quadruped",2.01,200,"False",3,20480,35,1250000,"grass","fighting","TRUE","TRUE",91,90,72,90,141,97,581,"genderless","Justified"
"641",641,"Tornadus",5,"Cyclone Pokémon","Undiscovered","none","FALSE","Green","head_arms",1.5,63,"False",3,30720,90,1250000,"flying","none","FALSE","TRUE",79,90,80,121,90,121,581,"male","Regenerator"
"642",642,"Thundurus",5,"Bolt Strike Pokémon","Undiscovered","none","FALSE","Blue","head_arms",1.5,61,"False",3,30720,90,1250000,"electric","flying","TRUE","TRUE",86,105,63,145,80,101,580,"male","Prankster"
"643",643,"Reshiram",5,"Vast White Pokémon","Undiscovered","none","FALSE","White","two_wings",3.2,330,"False",3,30720,0,1250000,"dragon","fire","TRUE","TRUE",110,108,100,150,120,90,678,"genderless","Turboblaze"
"644",644,"Zekrom",5,"Deep Black Pokémon","Undiscovered","none","FALSE","Black","bipedal_tailed",2.9,345,"False",3,30720,0,1250000,"dragon","electric","TRUE","TRUE",100,135,120,120,100,99,674,"genderless","Teravolt"
"645",645,"Landorus",5,"Abundance Pokémon","Undiscovered","none","FALSE","Brown","head_arms",1.5,68,"False",3,30720,90,1250000,"ground","flying","TRUE","TRUE",89,145,99,105,72,91,601,"male","Intimidate"
"646",646,"Kyurem",5,"Boundary Pokémon","Undiscovered","none","FALSE","Grey","bipedal_tailed",3,325,"False",3,30720,0,1250000,"dragon","ice","TRUE","TRUE",125,120,81,187,100,95,708,"genderless","Pressure"
"647",647,"Keldeo",5,"Colt Pokémon","Undiscovered","none","FALSE","Yellow","quadruped",1.4,48.5,"False",3,20480,35,1250000,"water","fighting","TRUE","TRUE",91,79,90,129,90,97,576,"genderless","Justified"
"648",648,"Meloetta",5,"Melody Pokémon","Undiscovered","none","FALSE","White","bipedal_tailless",0.61,6.5,"False",3,30720,100,1250000,"normal","psychic","TRUE","TRUE",100,128,99,77,69,128,601,"genderless","Serene Grace"
"649",649,"Genesect",5,"Paleozoic Pokémon","Undiscovered","none","FALSE","Purple","bipedal_tailless",1.5,82.5,"False",3,30720,0,1250000,"bug","steel","TRUE","TRUE",71,120,95,120,95,99,600,"genderless","Download"
"650",650,"Chespin",6,"Spiky Nut Pokémon","Field","none","FALSE","Green","bipedal_tailed",0.41,9,"False",45,5120,70,1059860,"grass","none","FALSE","FALSE",56,54,71,48,45,38,312,"male","Overgrow"
"651",651,"Quilladin",6,"Spiny Armor Pokémon","Field","none","FALSE","Green","bipedal_tailed",0.71,29,"False",45,5120,70,1059860,"grass","none","FALSE","FALSE",67,70,95,56,58,57,403,"male","Bulletproof"
"652",652,"Chesnaught",6,"Spiny Armor Pokémon","Field","none","FALSE","Green","bipedal_tailed",1.6,90,"False",45,5120,70,1059860,"grass","fighting","TRUE","FALSE",96,107,122,66,75,64,530,"female","Bulletproof"
"653",653,"Fennekin",6,"Fox Pokémon","Field","none","FALSE","Red","quadruped",0.41,9.4,"False",45,5120,70,1059860,"fire","none","FALSE","FALSE",40,45,40,68,60,54,307,"male","Magician"
"654",654,"Braixen",6,"Fox Pokémon","Field","none","FALSE","Red","bipedal_tailed",0.99,14.5,"False",45,5120,70,1059860,"fire","none","FALSE","FALSE",59,59,58,81,77,73,407,"male","Blaze"
"655",655,"Delphox",6,"Fox Pokémon","Field","none","FALSE","Red","bipedal_tailed",1.5,39,"False",45,5120,70,1059860,"fire","psychic","TRUE","FALSE",75,69,64,125,100,104,537,"male","Blaze"
"656",656,"Froakie",6,"Bubble Frog Pokémon","Water_1","none","FALSE","Blue","quadruped",0.3,7,"False",45,5120,70,1059860,"water","none","FALSE","FALSE",36,56,40,62,44,78,316,"male","Torrent"
"657",657,"Frogadier",6,"Bubble Frog Pokémon","Water_1","none","FALSE","Blue","bipedal_tailless",0.61,10.9,"False",45,5120,70,1059860,"water","none","FALSE","FALSE",54,63,57,83,56,87,400,"male","Protean"
"658",658,"Greninja",6,"Ninja Pokémon","Water_1","none","FALSE","Blue","bipedal_tailless",1.5,40,"False",45,5120,70,1059860,"water","dark","TRUE","FALSE",72,145,67,168,63,132,647,"male","Torrent"
"659",659,"Bunnelby",6,"Digging Pokémon","Field","none","FALSE","Brown","bipedal_tailed",0.41,5,"False",255,3840,70,1000000,"normal","none","FALSE","FALSE",41,36,34,32,36,57,236,"female","Huge Power"
"660",660,"Diggersby",6,"Digging Pokémon","Field","none","FALSE","Brown","bipedal_tailed",0.99,42.4,"False",127,3840,70,1000000,"normal","ground","TRUE","FALSE",76,56,77,50,84,78,421,"male","Cheek Pouch"
"661",661,"Fletchling",6,"Tiny Robin Pokémon","Flying","none","FALSE","Red","two_wings",0.3,1.7,"False",255,3840,70,1059860,"normal","flying","TRUE","FALSE",45,50,43,44,34,62,278,"female","Big Pecks"
"662",662,"Fletchinder",6,"Ember Pokémon","Flying","none","FALSE","Red","two_wings",0.71,16,"False",120,3840,70,1059860,"fire","flying","TRUE","FALSE",62,73,55,56,52,84,382,"male","Gale Wings"
"663",663,"Talonflame",6,"Scorching Pokémon","Flying","none","FALSE","Red","two_wings",1.19,24.5,"False",45,3840,70,1059860,"fire","flying","TRUE","FALSE",70,81,78,74,69,126,498,"male","Gale Wings"
"664",664,"Scatterbug",6,"Scatterdust Pokémon","Bug","none","FALSE","Black","insectoid",0.3,2.5,"False",255,3840,70,1000000,"bug","none","FALSE","FALSE",41,35,40,27,22,35,200,"female","Shield Dust"
"665",665,"Spewpa",6,"Scatterdust Pokémon","Bug","none","FALSE","Black","head_base",0.3,8.4,"False",120,3840,70,1000000,"bug","none","FALSE","FALSE",45,24,60,24,30,29,212,"male","Friend Guard"
"666",666,"Vivillon",6,"Scale Pokémon","Bug","none","FALSE","Black","four_wings",1.19,17,"False",45,3840,70,1000000,"bug","flying","TRUE","FALSE",80,52,50,99,45,89,415,"male","Shield Dust"
"667",667,"Litleo",6,"Lion Cub Pokémon","Field","none","FALSE","Brown","quadruped",0.61,13.5,"False",220,5120,70,1059860,"fire","normal","TRUE","FALSE",62,50,58,65,54,79,368,"female","Unnerve"
"668",668,"Pyroar",6,"Royal Pokémon","Field","none","FALSE","Brown","quadruped",1.5,81.5,"False",65,5120,70,1059860,"fire","normal","TRUE","FALSE",86,61,79,109,66,106,507,"female","Unnerve"
"669",669,"Flabébé",6,"Single Bloom Pokémon","Fairy","none","FALSE","White","head_arms",0.1,0.1,"False",225,5120,70,1000000,"fairy","none","FALSE","FALSE",39,38,39,61,86,42,305,"female","Symbiosis"
"670",670,"Floette",6,"Fairy Pokémon","Fairy","none","FALSE","White","head_arms",0.2,0.9,"False",120,5120,70,1000000,"fairy","none","FALSE","FALSE",74,65,60,125,128,101,553,"female","Flower Veil"
"671",671,"Florges",6,"Garden Pokémon","Fairy","none","FALSE","White","head_arms",1.09,10,"False",45,5120,70,1000000,"fairy","none","FALSE","FALSE",78,65,68,112,154,75,552,"female","Flower Veil"
"672",672,"Skiddo",6,"Mount Pokémon","Field","none","FALSE","Brown","quadruped",0.89,31,"False",200,5120,70,1000000,"grass","none","FALSE","FALSE",66,65,48,62,57,52,350,"male","Grass Pelt"
"673",673,"Gogoat",6,"Mount Pokémon","Field","none","FALSE","Brown","quadruped",1.7,91,"False",45,5120,70,1000000,"grass","none","FALSE","FALSE",135,100,62,97,72,68,534,"male","Sap Sipper"
"674",674,"Pancham",6,"Playful Pokémon","Field","Human-Like","TRUE","White","bipedal_tailed",0.61,8,"False",220,6400,70,1000000,"fighting","none","FALSE","FALSE",67,73,62,46,48,47,343,"female","Scrappy"
"675",675,"Pangoro",6,"Daunting Pokémon","Field","Human-Like","TRUE","White","bipedal_tailless",2.11,136,"False",65,6400,70,1000000,"fighting","dark","TRUE","FALSE",95,124,78,69,63,63,492,"female","Mold Breaker"
"676",676,"Furfrou",6,"Poodle Pokémon","Field","none","FALSE","White","quadruped",1.19,28,"False",160,5120,70,1000000,"normal","none","FALSE","FALSE",67,80,66,65,90,102,470,"male","Fur Coat"
"677",677,"Espurr",6,"Restraint Pokémon","Field","none","FALSE","Grey","bipedal_tailed",0.3,3.5,"False",190,5120,70,1000000,"psychic","none","FALSE","FALSE",62,48,54,63,60,68,355,"female","Own Tempo"
"678",678,"Meowstic",6,"Constraint Pokémon","Field","none","FALSE","White","bipedal_tailed",0.61,8.5,"False",75,5120,70,1000000,"psychic","none","FALSE","FALSE",74,48,76,74,89,104,465,"male","Infiltrator"
"679",679,"Honedge",6,"Sword Pokémon","Mineral","none","FALSE","Brown","head_base",0.79,2,"False",180,5120,70,1000000,"steel","ghost","TRUE","FALSE",45,88,100,35,37,25,330,"male","No Guard"
"680",680,"Doublade",6,"Sword Pokémon","Mineral","none","FALSE","Brown","multiple_bodies",0.84,4.5,"False",90,5120,70,1000000,"steel","ghost","TRUE","FALSE",59,110,165,40,49,35,458,"male","No Guard"
"681",681,"Aegislash",6,"Royal Sword Pokémon","Mineral","none","FALSE","Brown","head_base",1.7,53,"False",45,5120,70,1000000,"steel","ghost","TRUE","FALSE",66,150,50,135,50,60,511,"male","Stance Change"
"682",682,"Spritzee",6,"Perfume Pokémon","Fairy","none","FALSE","Pink","head_arms",0.2,0.5,"False",200,5120,70,1000000,"fairy","none","FALSE","FALSE",78,46,60,69,65,23,341,"male","Healer"
"683",683,"Aromatisse",6,"Fragrance Pokémon","Fairy","none","FALSE","Pink","bipedal_tailless",0.79,15.5,"False",140,5120,70,1000000,"fairy","none","FALSE","FALSE",101,79,72,89,89,29,459,"female","Aroma Veil"
"684",684,"Swirlix",6,"Cotton Candy Pokémon","Fairy","none","FALSE","White","head_legs",0.41,3.5,"False",200,5120,70,1000000,"fairy","none","FALSE","FALSE",62,48,66,59,57,49,341,"female","Sweet Veil"
"685",685,"Slurpuff",6,"Meringue Pokémon","Fairy","none","FALSE","White","bipedal_tailless",0.79,5,"False",140,5120,70,1000000,"fairy","none","FALSE","FALSE",82,80,86,85,75,72,480,"female","Sweet Veil"
"686",686,"Inkay",6,"Revolving Pokémon","Water_1","Water_2","TRUE","Blue","several_limbs",0.41,3.5,"False",190,5120,70,1000000,"dark","psychic","TRUE","FALSE",53,48,53,37,50,45,286,"male","Infiltrator"
"687",687,"Malamar",6,"Overturning Pokémon","Water_1","Water_2","TRUE","Blue","head_base",1.5,47,"False",80,5120,70,1000000,"dark","psychic","TRUE","FALSE",94,82,88,68,75,73,480,"male","Contrary"
"688",688,"Binacle",6,"Two-Handed Pokémon","Water_3","none","FALSE","Brown","multiple_bodies",0.51,31,"False",120,5120,70,1000000,"rock","water","TRUE","FALSE",42,52,67,39,56,50,306,"male","Pickpocket"
"689",689,"Barbaracle",6,"Collective Pokémon","Water_3","none","FALSE","Brown","multiple_bodies",1.3,96,"False",45,5120,70,1000000,"rock","water","TRUE","FALSE",72,115,103,54,86,68,498,"male","Pickpocket"
"690",690,"Skrelp",6,"Mock Kelp Pokémon","Water_1","Dragon","TRUE","Brown","head_base",0.51,7.3,"False",225,5120,70,1000000,"poison","water","TRUE","FALSE",50,60,66,54,60,30,320,"male","Adaptability"
"691",691,"Dragalge",6,"Mock Kelp Pokémon","Water_1","Dragon","TRUE","Brown","head_base",1.8,81.5,"False",55,5120,70,1000000,"poison","dragon","TRUE","FALSE",71,75,81,97,123,44,491,"female","Poison Point"
"692",692,"Clauncher",6,"Water Gun Pokémon","Water_1","Water_3","TRUE","Blue","insectoid",0.51,8.3,"False",225,3840,70,1250000,"water","none","FALSE","FALSE",50,47,68,58,63,44,330,"male","Mega Launcher"
"693",693,"Clawitzer",6,"Howitzer Pokémon","Water_1","Water_3","TRUE","Blue","serpentine_body",1.3,35.3,"False",55,3840,70,1250000,"water","none","FALSE","FALSE",71,73,88,120,89,59,500,"male","Mega Launcher"
"694",694,"Helioptile",6,"Generator Pokémon","Monster","Dragon","TRUE","Yellow","bipedal_tailed",0.51,6,"False",190,5120,70,1000000,"electric","normal","TRUE","FALSE",44,38,36,61,43,63,285,"male","Sand Veil"
"695",695,"Heliolisk",6,"Generator Pokémon","Monster","Dragon","TRUE","Yellow","bipedal_tailed",0.99,21,"False",75,5120,70,1000000,"electric","normal","TRUE","FALSE",62,49,52,109,103,109,484,"male","Dry Skin"
"696",696,"Tyrunt",6,"Royal Heir Pokémon","Monster","Dragon","TRUE","Brown","bipedal_tailed",0.79,26,"False",45,7680,70,1000000,"rock","dragon","TRUE","FALSE",58,89,69,45,49,48,358,"male","Sturdy"
"697",697,"Tyrantrum",6,"Despot Pokémon","Monster","Dragon","TRUE","Red","bipedal_tailed",2.49,270,"False",45,7680,70,1000000,"rock","dragon","TRUE","FALSE",90,121,119,62,59,71,522,"male","Strong Jaw"
"698",698,"Amaura",6,"Tundra Pokémon","Monster","none","FALSE","Blue","quadruped",1.3,25.2,"False",45,7680,70,1000000,"rock","ice","TRUE","FALSE",77,64,45,67,63,46,362,"male","Snow Warning"
"699",699,"Aurorus",6,"Tundra Pokémon","Monster","none","FALSE","Blue","quadruped",2.69,225,"False",45,7680,70,1000000,"rock","ice","TRUE","FALSE",123,77,64,99,92,63,518,"male","Refrigerate"
"700",700,"Sylveon",6,"Intertwining Pokémon","Field","none","FALSE","Pink","quadruped",0.99,23.5,"False",45,8960,70,1000000,"fairy","none","FALSE","FALSE",95,58,65,110,130,66,524,"male","Pixilate"
"701",701,"Hawlucha",6,"Wrestling Pokémon","Human-Like","none","FALSE","Green","bipedal_tailless",0.79,21.5,"False",100,5120,70,1000000,"fighting","flying","TRUE","FALSE",78,92,75,66,63,129,503,"female","Limber"
"702",702,"Dedenne",6,"Antenna Pokémon","Field","Fairy","TRUE","Yellow","bipedal_tailed",0.2,2.2,"False",180,5120,70,1000000,"electric","fairy","TRUE","FALSE",73,58,57,81,60,101,430,"male","Pickup"
"703",703,"Carbink",6,"Jewel Pokémon","Fairy","Mineral","TRUE","Grey","head_only",0.3,5.7,"False",60,6400,70,1250000,"rock","fairy","TRUE","FALSE",50,50,150,50,150,50,500,"genderless","Clear Body"
"704",704,"Goomy",6,"Soft Tissue Pokémon","Dragon","none","FALSE","Purple","serpentine_body",0.3,2.8,"False",45,10240,35,1250000,"dragon","none","FALSE","FALSE",45,50,35,55,75,40,300,"male","Hydration"
"705",705,"Sliggoo",6,"Soft Tissue Pokémon","Dragon","none","FALSE","Purple","serpentine_body",0.79,17.5,"False",45,10240,35,1250000,"dragon","none","FALSE","FALSE",68,75,53,83,113,60,452,"male","Sap Sipper"
"706",706,"Goodra",6,"Dragon Pokémon","Dragon","none","FALSE","Purple","bipedal_tailed",2.01,150.5,"False",45,10240,35,1250000,"dragon","none","FALSE","FALSE",90,100,70,110,150,80,600,"male","Hydration"
"707",707,"Klefki",6,"Key Ring Pokémon","Mineral","none","FALSE","Grey","head_only",0.2,3,"False",75,5120,70,800000,"steel","fairy","TRUE","FALSE",57,88,91,80,78,75,469,"female","Magician"
"708",708,"Phantump",6,"Stump Pokémon","Grass","Amorphous","TRUE","Brown","head_arms",0.41,7,"False",120,5120,70,1000000,"ghost","grass","TRUE","FALSE",38,70,48,50,60,41,307,"female","Natural Cure"
"709",709,"Trevenant",6,"Elder Tree Pokémon","Grass","Amorphous","TRUE","Brown","several_limbs",1.5,71,"False",60,5120,70,1000000,"ghost","grass","TRUE","FALSE",93,110,76,58,82,56,475,"female","Natural Cure"
"710",710,"Pumpkaboo",6,"Pumpkin Pokémon","Amorphous","none","FALSE","Brown","head_only",0.41,5,"False",120,5120,70,1000000,"ghost","grass","TRUE","FALSE",59,66,70,39,60,41,335,"male","Pickup"
"711",711,"Gourgeist",6,"Pumpkin Pokémon","Amorphous","none","FALSE","Brown","head_base",1.7,39,"False",60,5120,70,1000000,"ghost","grass","TRUE","FALSE",85,100,122,58,75,54,494,"male","Frisk"
"712",712,"Bergmite",6,"Ice Chunk Pokémon","Monster","none","FALSE","Blue","quadruped",0.99,99.5,"False",190,5120,70,1000000,"ice","none","FALSE","FALSE",49,69,85,32,38,28,301,"female","Ice Body"
"713",713,"Avalugg",6,"Iceberg Pokémon","Monster","none","FALSE","Blue","quadruped",2.01,505,"False",55,5120,70,1000000,"ice","none","FALSE","FALSE",95,117,184,44,46,28,514,"male","Ice Body"
"714",714,"Noibat",6,"Sound Wave Pokémon","Flying","none","FALSE","Purple","two_wings",0.51,8,"False",190,5120,70,1000000,"flying","dragon","TRUE","FALSE",36,30,38,45,40,55,244,"female","Telepathy"
"715",715,"Noivern",6,"Sound Wave Pokémon","Flying","none","FALSE","Purple","two_wings",1.5,85,"False",45,5120,70,1000000,"flying","dragon","TRUE","FALSE",93,70,80,87,80,123,533,"female","Telepathy"
"716",716,"Xerneas",6,"Life Pokémon","Undiscovered","none","FALSE","Blue","quadruped",3,215,"False",45,30720,0,1250000,"fairy","none","FALSE","TRUE",126,144,95,131,98,89,683,"genderless","Fairy Aura"
"717",717,"Yveltal",6,"Destruction Pokémon","Undiscovered","none","FALSE","Red","two_wings",5.79,203,"False",45,30720,0,1250000,"dark","flying","TRUE","TRUE",126,144,95,117,98,99,679,"genderless","Dark Aura"
"718",718,"Zygarde",6,"Order Pokémon","Undiscovered","none","FALSE","Green","serpentine_body",5,305,"False",3,30720,0,1250000,"dragon","ground","TRUE","TRUE",216,90,121,100,95,85,707,"genderless","Power Construct"
"719",719,"Diancie",6,"Jewel Pokémon","Undiscovered","none","FALSE","Pink","head_arms",0.71,8.8,"True",3,6400,70,1250000,"rock","fairy","TRUE","TRUE",55,144,110,160,110,110,689,"genderless","Clear Body"
"720",720,"Hoopa",6,"Mischief Pokémon (Confined)Djinn Pokémonn (Unbound)","Undiscovered","none","FALSE","Purple","head_only",0.51,9,"False",3,30720,100,1250000,"psychic","ghost","TRUE","TRUE",88,160,60,153,130,80,671,"genderless","Magician"
"721",721,"Volcanion",6,"Steam Pokémon","Undiscovered","none","FALSE","Brown","quadruped",1.7,195,"False",3,30720,100,1250000,"fire","water","TRUE","TRUE",80,110,132,117,90,70,599,"genderless","Water Absorb"
